SMILES,PUBCHEM_ACTIVITY_OUTCOME
CCOC1=CC=C(C=C1)C(C(=O)NC2CCCC2)N(C3CCCC3)C(=O)C4=C(C(=NS4)C(=O)N)N,0
CC1=C(CC(C(=O)N1CC2=CC=CC=C2)CC(=O)NCC3=CC=CS3)C(=O)N(C(C)C)C(C)C,0
C1CN(C(C(=O)N1)CC(=O)NCC2=CC=CC=C2)CC3=CC=C(C=C3)C4=CC=CC=C4,0
COC(=O)CC1=C(C=CN(C1=O)CC2=CC(=CC=C2)C(F)(F)F)O,0
CC(C)NC(=O)COC(=O)C1=CC=C(C=C1)O,0
CCOC(=O)C1=C(NC(=C(C1C2=CC=C(O2)Br)C(=O)OCC)C)C,0
CN(CC1=CC=C(C=C1)Cl)C(=O)C2=NC3=CC=CC=C3C=C2,0
CCOC(CNC(=O)C(=O)NCC(C1=CC=CO1)N2CCN(CC2)C3=CC=C(C=C3)OC)OCC,0
COC1=CC=C(C=C1)OCC(=O)NC2=CC3=C(C=C2)N4CCSCC4=N3,0
CCC1=NNC2=C1/C(=N/O)/CCC2,0
COCCN1C(=NN=N1)C(C2=CC=C(C=C2)OC)N3CCN(CC3)C4=CC=CC=C4F.Cl,0
COC1=C(C=C(C=C1)CCNC(=O)CCS(=O)(=O)C2=CC=C(C=C2)Br)OC,0
CC1=NOC(=C1C2(CCCCCC2)O)C3=CC=CC=C3,0
CCOC1=CC=C(C=C1)N(CC(=O)N2CCCC2)S(=O)(=O)C3=CC=C(C=C3)Cl,0
CC1=C(C=CC(=C1)S(=O)(=O)N2CCOCC2)OCC(=O)OC,0
CC1=C2C(=CC=C1)NC(=C2NC(=O)CN3CCN(CC3)C4=CC=CC=C4OC)C(=O)OC,0
CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,0
C1=CC(=C(C=C1Cl)N2C(=C(C=N2)C#N)N)Cl,0
CC1=CC(=C(C=C1)C)NC(=O)CSC2=NN=C(O2)CNC(=O)C3=CC=CO3,0
C1CCN(C1)C2=NN3C(=N)/C(=C\C4=CC=C(C=C4)OC(=O)C5=CC=C(C=C5)F)/C(=O)N=C3S2,0
COC1=C(C=CC(=C1)C2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl)OCC4=CC=CC=C4,0
C1OC2=C(O1)C=C(C=C2)C(=O)NCC(=O)NC3=CC=C(C=C3)S(=O)(=O)N,0
C1CCN(CC1)C(=O)OC2=CC=C(C=C2)NC(=O)N3CCOCC3,0
CC1=CC=C(C=C1)NC(=O)CCC(=O)C2=CC=CC=C2,0
CCC1=C(N=NC(=N1)SCC2=CC=C(C=C2)[N+](=O)[O-])CC,0
CCOC(=O)C1=C(C(=C(N1C)C)C(=O)N2CCN(CC2)C3=CC(=CC=C3)Cl)C,0
COC(=O)N/N=C/C1=C(C=CC(=C1)N=NC2=CC=CC=C2Cl)O,0
CN1CCN(CC1)C(CNS(=O)(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)OC,0
CCS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=C(S2)N=CC=C3,0
COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3CCCO3)OC,0
CC1=CC(=CC(=C1[N+](=O)[O-])C)C(=O)NC(CC(C)C)C(=O)O,0
CC1=CC(=NC(=C1C#N)N2CCC(CC2)NC(=O)C(CC3=CC(=CC(=C3)OC)OC)NC(=O)C)C,0
C1=CC=C(C=C1)OCC(=O)NC2=CC3=C(C=C2)NC(=O)N3,0
CC1=CC=C(C=C1)SCC2=NC3=CC=CC=C3N2,0
