smiles,PUBCHEM_ACTIVITY_OUTCOME,broad_id
OCc1cc(ccc1O)[C@@H](O)CNCCCCCCOCCCCc1ccccc1 |&1:9|,0.022144895046949387,BRD-K01826763-104-12-9
CC1(C)OCCn2c1nc1c(nc(nc21)-c1cnc(N)nc1)N1CCOCC1,0.022107958793640137,BRD-K00003309-001-01-9
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3cc12,0.022104326635599136,BRD-K02715688-001-09-9
COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,0.022100908681750298,BRD-K18749874-003-09-9
Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,0.022094303742051125,BRD-K30634073-046-01-0
OC[C@@H](O)[C@H](O)[C@@H](O)C=O,0.022076420485973358,BRD-K10759144-001-03-5
CN1CCC(CC1)c1c[nH]c2ccc(NC(=O)c3ccc(F)cc3)cc12,0.022069014608860016,BRD-K00003451-001-01-9
COc1ccc(cc1)[C@@H](CN(C)C)C1(O)CCCCC1 |&1:8|,0.022067626938223842,BRD-K01826548-003-14-9
C[C@@H](CN)c1ccc(cc1)-c1c(O)cc(C)c2[nH]c(=O)c3sccc3c12,0.022056473419070244,BRD-K38018935-001-01-1
NC(=N)c1ccc(cc1)N1CCN(CC1)C1CCN(CC(O)=O)CC1,0.02204109169542789,BRD-K12120659-305-03-9
CC1(C)S[C@@H]2[C@H](N3C(=O)[C@H](NC3(C)C)c3ccccc3)C(=O)N2[C@H]1C(O)=O,0.02198508940637112,BRD-K00005353-001-01-9
"CN[C@H]1CCCN(C1)c1c(F)cc2c(c1OC)n(cc(C(O)=O)c2=O)C1CC1 |&1:2,r|",0.021971862763166428,BRD-A47790386-001-02-8
"CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC |a:10,11,16,&1:4|",0.02192658931016922,BRD-A72351335-001-04-5
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)N[C@@H]1[C@@H](Cc2ccccc12)OCC#CC#CCO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C1CCCCC1,0.02189687266945839,BRD-K88767641-001-01-7
CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]21C,0.021887186914682392,BRD-K60005752-001-02-9
COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O |t:2|,0.02188087999820709,BRD-K83459933-001-05-4
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,0.0218746904283762,BRD-K13533483-001-18-9
"CC(O)(CC[C@H]1[C@](C)(O)CC[C@H]2C(C)(C)CCC[C@]12C)C=C |a:5,6,18,&1:1,&2:11|",0.0218556709587574,BRD-A23127772-001-02-3
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,0.02183016575872898,BRD-K66766661-001-21-9
"OC(=O)C[C@](O)(CC(=O)O[Bi]1OC(=O)C[C@@](O)(CC(O)=O)C(=O)O1)C(O)=O |&1:4,&2:15|",0.02180318906903267,BRD-K01666936-453-01-9
OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@@H]([C@H]2O)n2cc(nn2)-c2cccc(F)c2)[C@H](O)[C@H]([C@H]1O)n1cc(nn1)-c1cccc(F)c1,0.021792568266391758,BRD-K00003308-001-01-9
CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@H]1c2ccccc2CCN(C)C1=O,0.021781124174594883,BRD-K65592642-001-05-9
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC |c:39|,0.021775634959340096,BRD-K76674262-001-03-3
C(C1CCNCC1)c1cnc[nH]1,0.021756237372756004,BRD-K25906698-303-03-9
COc1ccc(cn1)[C@]1(O)CC[C@@H](CC1)N1CC[C@H](C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F,0.021753188222646717,BRD-K67628093-001-01-9
"CCC\C=C1/OC(=O)C2=C1CCC=C2 |c:8,13|",0.021731052547693253,BRD-K48875051-001-01-0
CN1[C@@H]2CC[C@H]3[C@@H]4CC[C@H](C(=O)NCc5nc6ncccc6[nH]5)[C@@]4(C)CC[C@@H]3[C@@]2(C)C=C(F)C1=O |t:35|,0.021703029051423076,BRD-K38868394-001-02-9
CS(=O)(=O)n1cc2CN(Cc2n1)[C@H]1CO[C@@H]([C@@H](N)C1)c1cc(F)ccc1F,0.021695738658308983,BRD-K14171291-001-01-4
"CO[C@H]1C[C@H](C)Cc2c(O)c(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)cc(O)c2NCC=C |c:17,t:15,28|",0.021677549928426743,BRD-K67935717-003-02-8
Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,0.021672798320651054,BRD-K34022604-001-09-0
Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1 |t:7|,0.02165378257632256,BRD-K38911213-003-01-6
"CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O |c:7,t:13,19,21,32|",0.02157118730247021,BRD-K43570081-001-02-4
COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1,0.021566037088632584,BRD-K36680103-001-01-6
CN1CCN(CC1)c1ccc2ccccc2n1,0.02154006808996201,BRD-K62056274-332-02-9
"CN[C@@H](C)CCC=C(C)C |&1:2,r|",0.021535543724894524,BRD-A64743628-001-01-5
"CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)c1cc(Cl)cc(Cl)c1 |r,THB:0:1:3.4:6.7.8|",0.021529113873839382,BRD-K00004211-001-01-9
COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,0.021504780277609825,BRD-K69195780-004-09-9
NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c2c1=O,0.02149579487740993,BRD-K97840621-001-01-5
CCn1c(nc2c(ncc(OC[C@H]3CCCNC3)c12)C#CC(C)(C)O)-c1nonc1N,0.02144757285714149,BRD-K25325018-001-05-6
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc12,0.02143205888569355,BRD-K14821965-302-06-9
"C[C@@H](C[C@@H](C)[C@H]1OC(=O)CC(=O)CCCC(=O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)C[C@@H](O)[C@@H]([C@@H](O)C[C@@H](O[C@@H]2O[C@H](C)[C@H](O)[C@@H](O)[C@@H]2N)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@@H]1C)C(O)=O)[C@@H](O)CC(=O)c1ccc(N)cc1 |a:38,40,42,44,46,&1:1,&2:3,&3:5,&4:18,&5:21,&6:24,&7:30,&8:32,&9:33,&10:36,&11:62,&12:67,t:49,51,53,55,57,59,61|",0.02138856053352356,BRD-A37348498-015-01-4
Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C |t:10|,0.021388405933976173,BRD-K08356259-003-25-9
Clc1cccc2cc(sc12)C(=O)N[C@H]1CN2CCC1CC2,0.021362660452723503,BRD-K71603915-003-01-8
[H][C@@]12C[C@@]3(CNC(=O)N3CCNS(C)(=O)=O)CCN1CCc1c2oc2ccccc12,0.021337011829018596,BRD-K00003277-003-01-9
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NO |r|,0.02133110538125038,BRD-A40940854-001-01-1
[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(Cn1cc[n+](C)n1)S2(=O)=O,0.021287251263856888,BRD-K00003450-001-01-9
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(\C=C/c3scnc3C)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)c1csc(N)n1 |c:20|,0.021271709352731705,BRD-K72167406-001-04-7
C[C@@H](N[C@H]1CCN(C1)c1ccc(CC(O)=O)cc1)c1cccc2ccccc12,0.02126757986843586,BRD-K00003250-001-01-9
Cn1cc(cn1)-c1cc2c(ncnn2c1)N1CCN(CC1)c1ncc(cn1)[C@@](C)(N)c1ccc(F)cc1,0.0212424136698246,BRD-K00003419-001-01-9
Cc1ncc(CO)c(CN)c1O,0.021230090409517288,BRD-K96669468-300-01-1
"COc1cc(ccc1NN=C1C=Cc2c(cc(c(N)c2C1=O)S(O)(=O)=O)S(O)(=O)=O)-c1ccc(NN=C2C=Cc3c(cc(c(N)c3C2=O)S(O)(=O)=O)S(O)(=O)=O)c(OC)c1 |c:12,40|",0.0212200190871954,BRD-K56483981-342-06-4
Cc1oc(nc1CCN1CCC2(CC1)OC(=O)Nc1ccc(C)cc21)-c1ccccc1,0.021215572953224186,BRD-K87510569-001-02-8
O=C1CCN[Zn]OC(=O)[C@H](Cc2cnc[nH]2)N1,0.02115727588534355,BRD-K00003535-001-01-9
COc1cc2CCN(CCc3ccc(NC(=O)c4cccc5c4[nH]c4c(OC)cccc4c5=O)cc3)Cc2cc1OC,0.021148569881916046,BRD-K88807631-001-03-9
Cn1cc[nH]c1=S,0.02110795117914677,BRD-K54416256-001-18-1
CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1ccc(cc1)S(O)(=O)=O,0.021100113168358803,BRD-K49027941-001-02-9
CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(C[n+]3ccccc3)=C(N2C1=O)C(O)=O)c1csc(N)n1)C(O)=O |c:21|,0.021082833409309387,BRD-K52117081-345-03-1
"C[C@H]1CCN=C(N)S1 |&1:1,t:4|",0.02107246406376362,BRD-A28318179-003-09-9
NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(O)=O)NC(=O)CNC1=O)C(N)=O,0.021069541573524475,BRD-K68830460-015-01-5
OC(c1ccc(c(F)c1)-c1ccc(CN2CCN(Cc3ccncc3)CC2)cc1)(C(F)(F)F)C(F)(F)F,0.021063150838017464,BRD-K11641193-001-03-9
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@]34C)[C@@H]1CC=C2c1ccccc1 |c:21|,0.021052228286862373,BRD-K07395323-001-01-0
CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1,0.021047266200184826,BRD-K28192623-066-08-1
CC[C@@]12CCCN3CCc4c([C@H]13)n(c1ccccc41)[C@](O)(C2)C(=O)OC,0.021040942519903183,BRD-K40902647-001-10-9
C[C@]12N[C@H](Cc3ccccc13)c1ccccc21,0.02102598734200001,BRD-K58930050-050-16-6
O[C@H]1CC[C@@H](CC1)Nc1ncc2nc(Nc3c(F)cc(F)cc3F)n([C@H]3CCOC3)c2n1,0.021024849265813828,BRD-K48213016-001-01-8
"CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)N[C@H]2[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]2O)c1I |a:19,23,26,28,&1:20|",0.020999768748879436,BRD-A45543382-001-11-9
C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C |t:12|,0.020986443385481838,BRD-K61397605-001-03-4
"[H][C@]1(COC(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@]2([H])N(C)C(=O)[C@H](C)NC(=O)[C@@]([H])(COC(=O)[C@]([H])(C(C)C)N(C)C(=O)[C@]([H])(CS[C@]2([H])SC)N(C)C(=O)[C@H](C)NC1=O)NC(=O)c1cnc2ccccc2n1)NC(=O)c1cnc2ccccc2n1 |&1:45,@:8,34|",0.02097524330019951,BRD-K00010937-001-01-9
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC5CCCC5)ccc34)[C@@H]1CC[C@@]2(O)C#C,0.0209554061293602,BRD-K63794707-001-20-9
CN(C)[C@]1(CC[C@@]2(CC1)OCCc1c2[nH]c2ccc(F)cc12)c1ccccc1 |r|,0.02094721421599388,BRD-K48141473-001-01-7
"CS(=O)(=O)Nc1c(O)ccc2[C@@H](CCCc12)C1=NCCN1 |r,t:18|",0.02094627544283867,BRD-A83650191-004-03-6
CC(=O)N1CCC(CC1)Nc1cc(ncn1)C(=O)NC[C@H](O)CN1CCc2ccccc2C1,0.020928112789988518,BRD-K00003421-001-01-9
Fc1cc(F)cc(c1)[C@@H]1CNC2(CCCC2)C(=O)N1CC(=O)Nc1ccc2C[C@]3(Cc2c1)C(=O)Nc1ncccc31,0.02091808244585991,BRD-K66911501-003-02-9
"CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@@]3(O)CC(CO)=C[C@H]2[C@@H]2C(C)(C)[C@]12OC(C)=O |c:33,t:22|",0.02091021090745926,BRD-K68552125-001-05-3
CCS(=O)(=O)N(C)[C@@H]1[C@@H](O)C(C)(C)Oc2ccc(cc12)C#N.CCS(=O)(=O)N(C)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N,0.02090750262141228,BRD-M02075109-001-01-1
"Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1c(C[C@@]35O)c2ccccc2n1Cc1ccccc1 |TLB:21:22:7.12.13:4.5.18,23:22:7.12.13:4.5.18|",0.020904697477817532,BRD-K00004214-003-01-9
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.02090364694595337,BRD-K50329370-001-08-2
"C\C(\C=C\C=C(/C)\C=C\C1=C(C)C(=O)[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C(=O)[C@@H](O)CC1(C)C |c:9,34|",0.020881107077002525,BRD-K51832961-001-01-4
COc1nn(C)cc1Nc1nc(nc2n(C)cnc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,0.020874662324786183,BRD-K00004648-001-01-9
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O |c:10|,0.020827636122703552,BRD-K90647725-001-10-9
"CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O |a:23,26,28,&1:21|",0.02080317959189415,BRD-A70197423-001-01-3
OC[C@H]1O[C@@H](Oc2ccc3c(c2)occ(-c2ccc(O)cc2)c3=O)[C@H](O)[C@@H](O)[C@@H]1O,0.02079360745847225,BRD-K12979078-001-02-9
CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@@]34[C@@H]5C[C@H]6[C@H](OC)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@](O)([C@@H](OC)[C@H]23)[C@@H]14,0.020753039047121998,BRD-K43192255-048-02-8
"COP(=O)(OC)O[C@@H](c1ccc(Cl)cc1)P(=O)(OC)OC |&1:7,r|",0.020747970789670944,BRD-K00004244-001-01-9
OC(=O)CCC(=O)C(O)=O,0.02074258401989937,BRD-K89712525-001-03-9
"C([C@H]1CN2CCC1CC2)N1c2ccccc2Sc2ccccc12 |&1:1,r|",0.02073188684880733,BRD-A67616246-001-07-9
"C[C@@H](CCc1ccc(O)cc1)NC[C@@H](O)c1ccc(O)cc1 |&1:1,&2:13,r|",0.020695306360721588,BRD-K01825837-003-02-9
Clc1ccc(cc1)C(=O)N[C@H]1CN2CCC1CC2,0.020691588521003727,BRD-K28863208-001-03-8
COc1ccc(CNC(=O)\C=C\c2ccc3[nH]cc(CCN(C)C)c3c2)cc1,0.020672081038355827,BRD-K98155362-001-08-5
COc1ccc2c3C[C@@H]4N([C@@H](CC(C)C)c3[nH]c2c1)C(=O)[C@H](CCC(=O)OC(C)(C)C)NC4=O,0.02065056934952736,BRD-K64642496-001-04-0
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,0.02064867876470089,BRD-K00003716-015-01-9
Cn1c(ccc1-c1cc2c(NC(=O)C2(C)C)c(F)c1)C#N,0.020617015659809116,BRD-K00004556-001-01-9
C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,0.02061503380537033,BRD-K93816012-001-09-9
"COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CN2CCC1CC2 |&1:13,THB:12:13:16.17:19.20|",0.020591944456100464,BRD-K01826799-003-03-9
Fc1c[nH]c(=O)[nH]c1=O,0.020585786551237103,BRD-K24844714-001-25-2
CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,0.02056864090263844,BRD-K10706131-046-06-9
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0.020567812025547028,BRD-K15108141-001-08-2
CC(C)[C@@H]1NC(=O)[C@@H](NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@@H](NC5=O)C(C)C)c4nc23)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,0.020528482273221016,BRD-K16547679-001-01-5
CC(C)[C@H]1NC(=O)[C@@H](NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4nc23)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,0.020528482273221016,BRD-K70578146-001-06-7
CCN(C(C)C)c1nc(N)c(nc1Cl)C(=O)N=C(N)N,0.02051661722362041,BRD-K88120876-001-09-8
COc1nc(C)nc(Cl)c1NC1=NCCN1 |t:12|,0.020488306879997253,BRD-K77771411-003-12-3
OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0.02047736756503582,BRD-K73756878-001-07-9
OCCCCO,0.020474741235375404,BRD-K22346679-001-06-3
Fc1cccc([C@@H]2CC[C@@H](NC(=O)N3CCC(CC3)n3c4cccnc4[nH]c3=O)C(=O)N(CC(F)(F)F)C2)c1F,0.020463196560740467,BRD-K91159026-001-02-9
"CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O |c:7,41,61|",0.020448606461286545,BRD-K58049875-001-03-9
"Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C |a:15,17,19,32,34,35,37,&1:23,&2:27|",0.020444251596927643,BRD-K01666925-304-01-9
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.02044203691184521,BRD-K44009692-001-02-3
"CC[C@@H](C)[C@@H](N)C(=O)N\C(=C/C)C(=O)N[C@H]1CSC[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)C(=C)NC(=O)[C@@H](NC1=O)[C@@H](C)CC)C(=O)N[C@H]1[C@@H](C)SC[C@@H](NC(=O)CNC(=O)[C@H]2CCCN2C1=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@H]1[C@@H](C)SC[C@@H](NC(=O)CNC(=O)[C@@H](CCSC)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCCN)C(=O)N[C@H]1[C@@H](C)SC[C@H]2NC(=O)[C@@H](NC(=O)[C@@H](C)NC1=O)[C@@H](C)SC[C@@H](NC(=O)[C@@H](Cc1cnc[nH]1)NC2=O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](C(C)C)C(=O)NC(=C)C(=O)N[C@@H](CCCCN)C(O)=O |&1:2,&2:4,&3:15,&4:19,&5:23,&6:36,&7:40,&8:47,&9:48,&10:52,&12:70,&13:79,&14:80,&15:84,&16:92,&17:100,&18:108,&19:120,&20:128,&21:136,&22:145,&23:146,&24:150,&25:154,&26:158,&28:167,&29:171,&30:184,&31:190,&32:191,&33:198,&34:208,&35:220,r|",0.020423181354999542,BRD-A41063939-001-01-0
CC(C)(C)C(=O)NCCCC(O)=O,0.02040502242743969,BRD-K62264492-001-02-3
FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)N2CC(F)(F)C2)n1,0.02035483904182911,BRD-K75352575-001-02-9
C[C@H]1COc2c(c(F)cc3c2n1cc(C(O)=O)c3=O)C1(N)CC1,0.020352622494101524,BRD-K66412701-066-09-9
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,0.02035060897469521,BRD-K39359968-001-02-6
"CN1[C@H]2CCC[C@@H]1C[C@@H](C2)NC(=O)c1nn(C)c2ccccc12 |&1:2,&2:6,&3:8|",0.02034073695540428,BRD-A10967948-003-06-3
"[H][C@@]12C[C@@](O)(NC(=O)O1)[C@]([H])(OC)\C=C\C=C(C)\Cc1cc(OC)c(Cl)c(c1)N(C)C(=O)C[C@]([H])(OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@H]1[C@@H]2C |c:16,t:14|",0.02032461762428284,BRD-K00003293-001-01-9
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2[C@@H](CC2=O)S(=O)(=O)C1(C)C,0.020321162417531013,BRD-K00004694-001-01-9
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C)=C(N2C1=O)C(O)=O)c1csc(N)n1 |c:12|,0.020318586379289627,BRD-K27798832-001-01-5
[H][C@]1(Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](C)NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(N)=N)NC1=O)C(N)=O)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O,0.020296070724725723,BRD-K00003298-001-01-9
Cc1sc(C)c2c1CCC=C2c1cnc[nH]1 |c:10|,0.020250821486115456,BRD-K27010807-050-02-9
N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1,0.020239245146512985,BRD-K90947825-001-03-5
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@H](O[C@H]3[C@H](O)[C@H]2O)c2cccs2)c2cc3OCOc3cc12,0.020236440002918243,BRD-K10362825-001-03-4
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.02023501880466938,BRD-K52397688-003-06-4
Fc1cn([C@H]2CCCO2)c(=O)[nH]c1=O,0.020189205184578896,BRD-K99383816-001-03-5
OS(=O)(=O)CCSSCCS(O)(=O)=O,0.020169626921415332,BRD-K30126819-304-04-9
FC(F)(F)C(OC(=O)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1)C(F)(F)F,0.020164530724287037,BRD-K48424871-001-04-9
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.020143404603004456,BRD-K30827431-001-01-2
Cc1cc(Nc2ccc(cc2)S(F)(F)(F)(F)F)n2nc(nc2n1)C(C)(F)F,0.020124288275837898,BRD-K35498911-001-02-9
COCc1nn2c(CN3C[C@@H](CC(F)(F)Cl)CC3=O)c(nc2s1)C(F)(F)F,0.020091790705919262,BRD-K00003493-001-01-9
"Cc1cc(ccc1NN=C1C=Cc2c(cc(c(N)c2C1=O)S(O)(=O)=O)S(O)(=O)=O)-c1ccc(NN=C2C=Cc3c(cc(c(N)c3C2=O)S(O)(=O)=O)S(O)(=O)=O)c(C)c1 |c:11,39|",0.020083295181393623,BRD-K24548560-342-02-1
C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,0.02008234523236752,BRD-K42679315-001-08-9
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.020064793527126312,BRD-A36267905-003-19-2
Cn1cc(cn1)-c1cnn2c(N)c(Br)c(nc12)[C@@H]1CCCNC1,0.02001823112368584,BRD-K75009076-001-02-1
"OC(=O)CSCC(=O)N[C@H]1CCSC1=O |&1:9,r|",0.019999483600258827,BRD-A05515753-001-03-2
OC(=O)[C@@H]1CSC(=O)N1,0.019996969029307362,BRD-K92413528-001-06-9
"CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1 |&1:9,11|",0.019945180043578148,BRD-K42635745-001-26-9
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,0.01993573270738125,BRD-K02992638-001-11-8
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F,0.019915994256734848,BRD-K00003296-001-01-9
"CCC[C@@H](C)C1(CC)C(=O)NC(=S)NC1=O |&1:3,&2:5|",0.019912909716367718,BRD-A72603112-236-05-7
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)N1Cc2ccccc2NC1=O,0.01989562250673771,BRD-K31633810-003-03-6
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0.01988411508500576,BRD-K41170226-001-13-8
